fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,pH,sulphates,alcohol,quality
7.0,0.12,0.29,2.33214389523559,-3.2441936328524905,3.713572066704308,3.19,0.38,9.8,8
7.0,0.12,0.29,2.33214389523559,-3.2441936328524905,3.713572066704308,3.19,0.38,9.8,8
7.1,0.29,0.34,2.0541237336955462,-3.324236340526027,3.8918202981106265,3.21,0.4,10.7,6
7.2,0.3,0.3,2.163323025660538,-3.816712825623821,2.6390573296152584,3.11,0.61,10.6,5
6.8,0.26,0.46,2.1162555148025524,-3.2968373663379125,3.8918202981106265,3.17,0.47,9.3,5
7.0,0.12,0.29,2.33214389523559,-3.2441936328524905,3.713572066704308,3.19,0.38,9.8,8
7.1,0.29,0.34,2.0541237336955462,-3.324236340526027,3.8918202981106265,3.21,0.4,10.7,6
4.9,0.33,0.31,0.1823215567939546,-4.135166556742356,3.6635616461296463,3.33,0.59,14.0,8
5.1,0.29,0.28,2.1162555148025524,-3.649658740960655,3.295836866004329,3.36,0.37,11.0,6
5.1,0.29,0.28,2.1162555148025524,-3.649658740960655,3.295836866004329,3.36,0.37,11.0,6
6.8,0.26,0.48,1.824549292051046,-3.0159349808715104,4.007333185232471,3.21,0.45,9.4,6
6.0,0.28,0.52,1.6094379124341003,-2.551046452292545,3.4011973816621555,3.1,0.36,9.0,6
6.0,0.28,0.25,0.5877866649021191,-3.170085660698769,2.0794415416798357,3.08,0.55,9.0,5
7.2,0.2,0.22,0.47000362924573563,-3.123565645063876,2.833213344056216,3.37,0.53,10.0,5
6.1,0.27,0.25,0.5877866649021191,-3.1941832122778293,2.1972245773362196,3.08,0.54,9.0,5
6.0,0.28,0.25,0.5877866649021191,-3.170085660698769,2.0794415416798357,3.08,0.55,9.0,5
6.4,0.29,0.3,1.0647107369924282,-3.324236340526027,3.2188758248682006,3.29,0.6,12.4,7
7.4,0.35,0.24,1.791759469228055,-3.170085660698769,3.332204510175204,3.14,0.44,11.3,5
8.1,0.12,0.38,-0.10536051565782628,-3.3813947543659757,3.58351893845611,2.8,0.55,12.0,6
6.4,0.12,0.3,0.09531017980432493,-3.473768074496991,3.6109179126442243,3.01,0.56,11.7,6
7.2,0.2,0.22,0.47000362924573563,-3.123565645063876,2.833213344056216,3.37,0.53,10.0,5
7.3,0.4,0.26,1.6956156086751528,-4.135166556742356,3.258096538021482,2.84,0.54,13.2,7
7.7,0.11,0.34,2.642622395779755,-3.2188758248682006,3.713572066704308,3.07,0.59,11.0,7
6.9,0.23,0.41,2.0794415416798357,-3.506557897319982,3.4011973816621555,3.22,0.54,11.0,6
6.9,0.38,0.38,2.5726122302071057,-2.1892564076870427,2.6390573296152584,3.02,0.48,9.2,5
7.5,0.38,0.29,1.589235205116581,-3.863232841258714,3.6375861597263857,3.08,0.48,13.0,7
5.8,0.19,0.24,0.26236426446749106,-3.123565645063876,3.6375861597263857,3.77,0.6,10.6,5
5.5,0.34,0.26,0.7884573603642703,-3.863232841258714,3.4339872044851463,3.55,0.49,13.0,8
6.6,0.23,0.3,2.7013612129514133,-2.9759296462578115,3.4965075614664802,3.04,0.54,9.0,6
6.6,0.23,0.3,2.7013612129514133,-2.9759296462578115,3.4965075614664802,3.04,0.54,9.0,6
8.4,0.31,0.31,-0.05129329438755058,-3.863232841258714,3.9512437185814275,2.93,0.32,11.5,5
6.7,0.2,0.3,0.3364722366212129,-3.6888794541139363,2.833213344056216,3.11,0.44,11.0,6
8.4,0.31,0.31,-0.05129329438755058,-3.863232841258714,3.9512437185814275,2.93,0.32,11.5,5
7.3,0.26,0.24,0.5306282510621704,-2.995732273553991,2.302585092994046,3.11,0.43,9.9,5
6.3,0.22,0.22,1.7227665977411035,-3.2441936328524905,3.4339872044851463,3.12,0.46,10.4,6
6.6,0.23,0.3,2.7013612129514133,-2.9759296462578115,3.4965075614664802,3.04,0.54,9.0,6
7.5,0.19,0.4,1.9600947840472698,-2.882403588246988,3.912023005428146,3.06,0.52,9.9,6
8.0,0.14,0.33,0.1823215567939546,-3.101092789211817,4.2626798770413155,3.07,0.47,11.0,6
6.8,0.32,0.39,2.2617630984737906,-3.649658740960655,3.5263605246161616,3.18,0.35,12.1,6
6.6,0.23,0.2,2.4336133554004498,-3.123565645063876,3.8066624897703196,2.96,0.51,9.7,6
6.6,0.23,0.2,2.4336133554004498,-3.123565645063876,3.8066624897703196,2.96,0.51,9.7,6
6.7,0.36,0.26,2.066862759472976,-3.3813947543659757,3.6635616461296463,2.99,0.3,12.2,7
6.1,0.38,0.42,1.6094379124341003,-4.135166556742356,3.4339872044851463,3.15,0.31,12.4,7
8.5,0.23,0.28,2.4069451083182885,-3.4112477175156566,3.4011973816621555,3.03,0.39,10.5,7
7.0,0.2,0.31,2.0794415416798357,-2.995732273553991,3.367295829986474,3.28,0.57,10.4,6
6.0,0.26,0.32,1.33500106673234,-3.540459448995663,3.871201010907891,3.15,0.34,12.0,6
6.9,0.3,0.3,2.3561258599220753,-3.2968373663379125,1.3862943611198906,3.07,0.32,12.7,6
6.7,0.18,0.28,2.322387720290225,-3.2441936328524905,3.367295829986474,3.11,0.45,10.9,7
6.7,0.18,0.28,2.322387720290225,-3.2441936328524905,3.367295829986474,3.11,0.45,10.9,7
6.8,0.18,0.28,2.2823823856765264,-3.2441936328524905,3.367295829986474,3.11,0.45,10.9,7
7.2,0.19,0.31,1.840549633397487,-3.3813947543659757,2.833213344056216,3.15,0.52,11.4,7
6.2,0.16,0.32,0.09531017980432493,-3.324236340526027,4.30406509320417,3.22,0.41,11.0,6
5.0,0.27,0.32,1.5040773967762742,-3.4420193761824103,4.060443010546419,3.45,0.31,12.6,7
6.3,0.37,0.28,1.840549633397487,-3.3813947543659757,3.8066624897703196,3.29,0.46,11.6,7
6.6,0.2,0.27,2.388762789235098,-3.270169119255751,3.367295829986474,3.11,0.44,10.5,7
6.8,0.18,0.28,2.2823823856765264,-3.2441936328524905,3.367295829986474,3.11,0.45,10.9,7
6.8,0.18,0.28,2.2823823856765264,-3.2441936328524905,3.367295829986474,3.11,0.45,10.9,7
6.6,0.28,0.34,-0.2231435513142097,-3.2968373663379125,3.7376696182833684,3.03,0.37,12.5,6
6.5,0.35,0.36,-0.2231435513142097,-3.3813947543659757,3.4657359027997265,3.11,0.5,12.1,8
6.9,0.25,0.33,0.1823215567939546,-3.3524072174927233,3.5553480614894135,3.02,0.58,11.3,6
6.0,0.32,0.3,0.26236426446749106,-3.6888794541139363,2.8903717578961645,3.07,0.64,13.3,7
6.8,0.18,0.28,2.2823823856765264,-3.2441936328524905,3.367295829986474,3.11,0.45,10.9,7
6.7,0.18,0.28,2.322387720290225,-3.2441936328524905,3.367295829986474,3.11,0.45,10.9,7
6.6,0.2,0.27,2.388762789235098,-3.270169119255751,3.367295829986474,3.11,0.44,10.5,7
6.3,0.37,0.28,1.840549633397487,-3.3813947543659757,3.8066624897703196,3.29,0.46,11.6,7
7.2,0.19,0.31,1.840549633397487,-3.3813947543659757,2.833213344056216,3.15,0.52,11.4,7
6.3,0.18,0.36,0.1823215567939546,-3.3813947543659757,3.258096538021482,3.16,0.51,11.0,6
6.9,0.3,0.36,-0.10536051565782628,-3.2968373663379125,3.6888794541139363,3.08,0.36,12.1,6
6.2,0.16,0.32,0.09531017980432493,-3.324236340526027,4.30406509320417,3.22,0.41,11.0,6
5.0,0.27,0.32,1.5040773967762742,-3.4420193761824103,4.060443010546419,3.45,0.31,12.6,7
5.0,0.3,0.33,1.308332819650179,-3.506557897319982,3.9889840465642745,3.36,0.3,13.0,7
6.5,0.2,0.5,2.89591193827178,-2.9187712324178627,3.912023005428146,2.94,0.64,8.8,6
6.7,0.25,0.31,0.30010459245033816,-2.796881414808826,3.417726683613366,3.16,0.53,9.5,5
6.6,0.22,0.36,1.7047480922384253,-3.540459448995663,3.4011973816621555,3.2,0.47,11.8,6
6.8,0.25,0.37,1.1314021114911006,-3.649658740960655,3.367295829986474,3.14,0.45,12.2,6
7.0,0.13,0.37,2.553343811341229,-3.170085660698769,3.58351893845611,3.05,0.55,10.7,6
7.0,0.45,0.34,2.9856819377004897,-3.2188758248682006,2.4849066497880004,3.07,0.38,11.0,6
7.2,0.32,0.3,2.1102132003465894,-3.912023005428146,2.6390573296152584,2.99,0.44,11.4,6
7.0,0.13,0.37,2.553343811341229,-3.170085660698769,3.58351893845611,3.05,0.55,10.7,6
5.9,0.34,0.3,1.33500106673234,-3.3524072174927233,4.04305126783455,3.09,0.34,12.0,6
6.8,0.22,0.31,1.9315214116032138,-3.2968373663379125,3.4965075614664802,3.02,0.39,11.9,8
7.2,0.32,0.3,2.1102132003465894,-3.912023005428146,2.6390573296152584,2.99,0.44,11.4,6
8.4,0.32,0.35,2.4595888418037104,-3.540459448995663,1.0986122886681098,3.02,0.34,11.8,6
6.8,0.27,0.29,1.5260563034950492,-3.079113882493042,1.791759469228055,3.34,0.48,10.6,4
8.0,0.74,0.21,1.3862943611198906,-2.995732273553991,3.1780538303479458,3.06,0.38,9.7,5
7.0,0.45,0.34,2.9856819377004897,-3.2188758248682006,2.4849066497880004,3.07,0.38,11.0,6
7.0,0.13,0.37,2.553343811341229,-3.170085660698769,3.58351893845611,3.05,0.55,10.7,6
5.4,0.22,0.29,0.1823215567939546,-3.101092789211817,4.23410650459726,3.76,0.63,11.0,7
8.4,0.22,0.3,2.186051276738094,-3.7297014486341915,2.833213344056216,2.99,0.34,10.5,6
7.4,0.32,0.22,2.4595888418037104,-3.3524072174927233,3.784189633918261,3.1,0.45,10.4,5
7.5,0.18,0.37,1.824549292051046,-2.995732273553991,3.044522437723423,3.2,0.55,10.5,6
7.1,0.47,0.29,2.6946271807700692,-3.7297014486341915,3.091042453358316,3.12,0.48,12.0,8
7.1,0.47,0.29,2.6946271807700692,-3.7297014486341915,3.091042453358316,3.12,0.48,12.0,8
5.8,0.19,0.25,2.379546134130174,-3.170085660698769,3.4965075614664802,3.22,0.41,9.2,6
6.7,0.14,0.46,0.47000362924573563,-3.324236340526027,2.70805020110221,3.37,0.49,10.9,5
6.8,0.24,0.38,2.1162555148025524,-3.101092789211817,3.912023005428146,3.15,0.5,9.5,6
6.9,0.25,0.47,2.128231705849268,-3.170085660698769,3.58351893845611,3.15,0.55,9.4,6
6.0,0.24,0.33,0.9162907318741551,-3.649658740960655,3.4339872044851463,3.13,0.5,11.3,7
6.8,0.29,0.34,1.252762968495368,-2.9187712324178627,3.258096538021482,3.42,0.58,10.4,5
6.3,0.33,0.42,2.8449093838194073,-3.2968373663379125,4.04305126783455,3.26,0.57,9.4,6
6.5,0.23,0.45,0.7419373447293773,-3.6119184129778077,3.7612001156935624,3.02,0.52,11.3,6
6.3,0.27,0.29,2.501435951739211,-3.123565645063876,4.07753744390572,3.14,0.4,8.8,6
6.3,0.2,0.37,2.468099531471619,-3.101092789211817,4.060443010546419,3.2,0.35,10.8,5
6.2,0.33,0.41,2.8213788864092133,-3.2968373663379125,4.060443010546419,3.25,0.57,9.4,6
6.3,0.33,0.42,2.8449093838194073,-3.2968373663379125,4.04305126783455,3.26,0.57,9.4,6
6.0,0.27,0.3,2.6878474937846906,-3.123565645063876,2.70805020110221,3.12,0.53,10.3,6
5.7,0.12,0.26,1.7047480922384253,-3.3813947543659757,3.044522437723423,3.09,0.57,9.9,6
6.9,0.24,0.37,1.8082887711792655,-3.6119184129778077,3.6375861597263857,3.19,0.34,12.4,6
7.7,0.18,0.53,0.1823215567939546,-3.1941832122778293,3.7376696182833684,3.11,0.44,11.9,5
7.1,0.17,0.43,0.26236426446749106,-3.7722610630529876,3.4965075614664802,3.11,0.56,11.7,6
7.5,0.33,0.38,2.163323025660538,-2.071473372030659,3.8918202981106265,2.98,0.57,9.4,5
7.5,0.33,0.38,2.163323025660538,-2.071473372030659,3.8918202981106265,2.98,0.57,9.4,5
5.6,0.2,0.66,2.322387720290225,-3.146555163288575,4.356708826689592,2.98,0.43,10.4,7
7.6,0.17,0.36,1.5040773967762742,-3.170085660698769,3.258096538021482,3.09,0.47,9.5,5
5.8,0.15,0.31,1.7749523509116738,-3.324236340526027,1.9459101490553132,3.2,0.43,11.9,6
6.3,0.25,0.44,0.5306282510621704,-3.7297014486341915,3.58351893845611,3.18,0.4,12.5,6
6.9,0.28,0.41,0.3364722366212129,-4.135166556742356,1.791759469228055,3.16,0.4,13.4,5
7.2,0.27,0.37,1.6863989535702288,-3.649658740960655,3.295836866004329,3.13,0.84,12.7,5
6.2,0.25,0.38,2.066862759472976,-3.101092789211817,3.9889840465642745,3.17,0.46,9.1,5
8.5,0.19,0.48,0.09531017980432493,-3.649658740960655,3.1354942159291497,2.9,0.5,10.5,6
6.2,0.25,0.54,1.9459101490553132,-3.079113882493042,4.060443010546419,3.19,0.7,10.4,5
6.2,0.25,0.54,1.9459101490553132,-3.079113882493042,4.060443010546419,3.19,0.7,10.4,5
6.8,0.28,0.43,2.028148247292285,-3.506557897319982,3.4011973816621555,3.08,0.59,12.5,8
6.2,0.25,0.54,1.9459101490553132,-3.079113882493042,4.060443010546419,3.19,0.7,10.4,5
7.0,0.15,0.38,2.72785282839839,-3.101092789211817,3.9889840465642745,3.18,0.42,9.8,6
7.3,0.28,0.42,0.1823215567939546,-3.4112477175156566,3.367295829986474,3.17,0.43,10.7,4
6.1,0.18,0.38,0.8329091229351039,-3.4112477175156566,3.332204510175204,3.16,0.49,12.4,6
7.0,0.53,0.43,1.8082887711792655,-3.540459448995663,1.791759469228055,3.08,0.5,12.5,8
6.8,0.28,0.43,2.028148247292285,-3.506557897319982,3.4011973816621555,3.08,0.59,12.5,8
6.5,0.36,0.38,2.322387720290225,-3.575550768806933,2.995732273553991,3.1,0.43,12.1,7
7.5,0.25,0.47,1.410986973710262,-3.1941832122778293,4.553876891600541,2.92,0.59,11.3,6
6.7,0.24,0.41,1.0647107369924282,-3.2441936328524905,3.871201010907891,3.25,0.43,12.0,5
6.6,0.25,0.33,2.1400661634962708,-3.170085660698769,3.367295829986474,3.28,0.6,10.4,5
6.4,0.15,0.4,0.4054651081081644,-3.170085660698769,3.1354942159291497,3.11,0.46,12.2,7
6.3,0.28,0.3,1.1314021114911006,-3.2441936328524905,3.1780538303479458,3.05,0.43,8.6,5
6.2,0.25,0.38,2.066862759472976,-3.101092789211817,3.9889840465642745,3.17,0.46,9.1,5
7.1,0.28,0.35,1.252762968495368,-3.575550768806933,3.5553480614894135,2.96,0.33,12.1,5
6.6,0.35,0.34,1.589235205116581,-3.4420193761824103,2.1972245773362196,3.32,0.81,12.0,5
8.5,0.19,0.48,0.09531017980432493,-3.649658740960655,3.1354942159291497,2.9,0.5,10.5,6
6.2,0.25,0.54,1.9459101490553132,-3.079113882493042,4.060443010546419,3.19,0.7,10.4,5
6.0,0.35,0.51,0.1823215567939546,-3.540459448995663,2.302585092994046,3.46,0.42,11.9,6
5.8,0.31,0.32,1.5040773967762742,-3.7297014486341915,3.332204510175204,3.25,0.52,13.7,7
6.6,0.17,0.35,0.9555114450274363,-3.506557897319982,3.4965075614664802,3.22,0.72,11.3,6
8.5,0.23,0.4,2.2925347571405443,-3.324236340526027,3.1780538303479458,3.02,0.42,10.5,6
5.8,0.31,0.32,1.5040773967762742,-3.7297014486341915,3.332204510175204,3.25,0.52,13.7,7
6.1,0.2,0.34,2.2512917986064953,-3.1941832122778293,3.6375861597263857,3.14,0.44,10.1,3
6.3,0.37,0.37,0.4054651081081644,-3.7297014486341915,2.4849066497880004,2.94,0.39,12.3,6
6.2,0.36,0.38,1.1631508098056809,-3.473768074496991,2.995732273553991,3.06,0.33,12.0,7
6.6,0.17,0.35,0.9555114450274363,-3.506557897319982,3.4965075614664802,3.22,0.72,11.3,6
6.3,0.28,0.47,2.4159137783010487,-3.2188758248682006,4.110873864173311,3.12,0.51,9.5,6
7.6,0.27,0.52,1.1631508098056809,-3.146555163288575,3.332204510175204,3.02,0.53,11.4,6
7.0,0.25,0.45,0.8329091229351039,-3.101092789211817,3.6888794541139363,3.16,0.48,11.9,7
9.7,0.24,0.49,1.589235205116581,-3.4420193761824103,1.0986122886681098,2.85,0.54,10.0,6
9.7,0.24,0.49,1.589235205116581,-3.4420193761824103,1.0986122886681098,2.85,0.54,10.0,6
6.8,0.13,0.39,0.3364722366212129,-3.3813947543659757,2.9444389791664403,3.23,0.6,11.3,7
6.6,0.78,0.5,0.4054651081081644,-3.101092789211817,3.4011973816621555,3.25,0.48,11.7,5
5.1,0.33,0.27,1.9021075263969205,-3.816712825623821,3.784189633918261,3.36,0.39,11.0,7
6.7,0.34,0.4,0.7419373447293773,-3.4112477175156566,3.5263605246161616,2.97,0.48,12.2,7
6.7,0.14,0.51,1.4586150226995167,-3.575550768806933,4.04305126783455,2.91,0.54,10.7,7
7.0,0.26,0.34,2.388762789235098,-3.270169119255751,3.2188758248682006,3.11,0.34,10.9,6
6.5,0.29,0.26,1.9459101490553132,-3.2188758248682006,2.8903717578961645,3.17,0.38,10.2,6
7.0,0.25,0.45,0.8329091229351039,-3.101092789211817,3.6888794541139363,3.16,0.48,11.9,7
7.6,0.21,0.49,0.9162907318741551,-3.0576076772720784,2.995732273553991,3.15,0.48,11.1,5
7.7,0.26,0.51,0.9555114450274363,-3.101092789211817,3.258096538021482,3.0,0.5,11.2,6
7.6,0.27,0.52,1.1631508098056809,-3.146555163288575,3.332204510175204,3.02,0.53,11.4,6
7.7,0.25,0.49,0.9162907318741551,-3.0576076772720784,3.4339872044851463,3.07,0.57,10.6,6
7.6,0.35,0.46,2.6878474937846906,-3.0576076772720784,3.4965075614664802,3.03,0.53,10.3,5
6.9,0.3,0.36,1.5040773967762742,-2.9187712324178627,3.4339872044851463,3.4,0.57,10.4,4
6.7,0.24,0.46,0.7884573603642703,-3.4112477175156566,2.9444389791664403,3.1,0.62,11.9,6
6.5,0.23,0.39,0.6418538861723947,-3.324236340526027,3.713572066704308,3.19,0.43,11.9,7
7.6,0.23,0.34,0.47000362924573563,-3.146555163288575,3.1780538303479458,3.12,0.7,10.4,5
6.5,0.24,0.39,2.8507065015037334,-2.9565115604007097,3.091042453358316,3.11,0.47,9.2,6
6.3,0.17,0.32,1.4350845252893227,-3.2188758248682006,3.6109179126442243,3.24,0.43,11.3,6
6.3,0.17,0.32,1.4350845252893227,-3.2188758248682006,3.6109179126442243,3.24,0.43,11.3,6
6.7,0.21,0.37,0.9162907318741551,-3.3813947543659757,3.5553480614894135,3.25,0.5,11.0,7
6.5,0.23,0.39,0.6418538861723947,-3.324236340526027,3.713572066704308,3.19,0.43,11.9,7
5.9,0.28,0.39,0.3364722366212129,-3.473768074496991,3.8501476017100584,3.08,0.64,12.9,7
5.9,0.19,0.37,-0.2231435513142097,-3.6119184129778077,1.0986122886681098,3.09,0.31,10.8,5
6.2,0.25,0.42,2.0794415416798357,-3.0159349808715104,3.970291913552122,3.16,0.47,9.1,6
7.6,0.23,0.34,0.47000362924573563,-3.146555163288575,3.1780538303479458,3.12,0.7,10.4,5
5.6,0.18,0.27,0.5306282510621704,-3.506557897319982,3.4339872044851463,3.35,0.37,12.9,6
5.5,0.18,0.22,1.7047480922384253,-3.2968373663379125,2.302585092994046,3.46,0.44,12.2,5
6.5,0.24,0.39,2.8507065015037334,-2.9565115604007097,3.091042453358316,3.11,0.47,9.2,6
7.4,0.23,0.38,2.151762203259462,-2.9565115604007097,3.713572066704308,3.06,0.46,10.3,5
7.2,0.17,0.37,1.9315214116032138,-2.8302178350764176,3.8501476017100584,3.08,0.46,11.0,7
7.6,0.3,0.38,0.7419373447293773,-3.146555163288575,2.302585092994046,3.17,0.65,11.0,5
5.0,0.24,0.21,0.7884573603642703,-3.2441936328524905,3.4339872044851463,3.69,0.62,11.7,6
6.1,0.21,0.38,0.4054651081081644,-3.2441936328524905,3.6109179126442243,3.2,0.43,12.0,6
6.5,0.33,0.38,0.9162907318741551,-3.0576076772720784,3.4011973816621555,3.17,0.43,12.7,6
6.3,0.35,0.26,2.8678989020441064,-2.796881414808826,4.07753744390572,3.11,0.49,8.8,5
6.3,0.17,0.32,1.4350845252893227,-3.2188758248682006,3.6109179126442243,3.24,0.43,11.3,6
6.6,0.25,0.35,1.0647107369924282,-3.3813947543659757,3.6375861597263857,3.19,0.4,12.8,6
6.5,0.16,0.33,1.5686159179138452,-3.146555163288575,3.8066624897703196,3.18,0.44,11.2,6
6.6,0.39,0.39,2.4765384001174837,-2.864704011147587,3.9318256327243257,3.26,0.51,8.9,6
5.6,0.19,0.27,-0.10536051565782628,-3.2188758248682006,3.9512437185814275,3.5,0.39,11.2,5
6.2,0.25,0.39,0.26236426446749106,-2.9759296462578115,3.7376696182833684,3.23,0.4,11.1,6
6.9,0.22,0.43,1.8562979903656263,-3.170085660698769,3.5263605246161616,3.05,0.51,10.8,6
6.2,0.19,0.29,1.4586150226995167,-3.101092789211817,3.4965075614664802,3.18,0.42,9.3,6
6.6,0.39,0.39,2.4765384001174837,-2.864704011147587,3.9318256327243257,3.26,0.51,8.9,6
5.9,0.33,0.32,2.0918640616783932,-3.270169119255751,2.1972245773362196,3.22,0.36,12.7,7
7.8,0.17,0.5,0.26236426446749106,-3.101092789211817,3.5553480614894135,3.16,0.4,12.0,6
5.5,0.19,0.27,-0.10536051565782628,-3.2188758248682006,3.9512437185814275,3.5,0.39,11.2,5
6.2,0.23,0.36,2.8449093838194073,-3.2441936328524905,3.6109179126442243,3.23,0.43,8.8,6
6.2,0.23,0.36,2.8449093838194073,-3.2441936328524905,3.6109179126442243,3.23,0.43,8.8,6
6.2,0.23,0.36,2.8449093838194073,-3.2441936328524905,3.6109179126442243,3.23,0.43,8.8,6
7.2,0.32,0.4,2.163323025660538,-3.270169119255751,3.8066624897703196,3.2,0.47,10.4,6
6.2,0.23,0.36,2.8449093838194073,-3.2441936328524905,3.6109179126442243,3.23,0.43,8.8,6
7.2,0.32,0.4,2.163323025660538,-3.270169119255751,3.8066624897703196,3.2,0.47,10.4,6
5.8,0.39,0.47,2.0149030205422647,-3.6119184129778077,2.4849066497880004,3.38,0.45,14.0,6
6.2,0.23,0.36,2.8449093838194073,-3.2441936328524905,3.6109179126442243,3.23,0.43,8.8,6
5.8,0.29,0.33,1.308332819650179,-3.540459448995663,3.4011973816621555,3.25,0.42,12.3,6
7.2,0.4,0.38,0.7884573603642703,-3.506557897319982,3.6888794541139363,3.27,0.46,12.6,6
6.8,0.39,0.34,2.0014800002101243,-3.912023005428146,3.6375861597263857,3.18,0.44,12.0,7
6.1,0.17,0.42,2.714694743820879,-3.4112477175156566,3.332204510175204,2.87,0.47,9.5,5
6.8,0.39,0.34,2.0014800002101243,-3.912023005428146,3.6375861597263857,3.18,0.44,12.0,7
7.1,0.36,0.37,1.5686159179138452,-3.9633162998156966,3.6635616461296463,3.08,0.49,12.7,7
6.9,0.19,0.32,2.066862759472976,-3.170085660698769,3.4011973816621555,3.4,0.39,10.5,6
6.5,0.34,0.46,0.0,-3.7722610630529876,1.791759469228055,3.15,0.54,12.9,6
6.1,0.17,0.42,2.714694743820879,-3.4112477175156566,3.332204510175204,2.87,0.47,9.5,5
6.8,0.39,0.34,2.0014800002101243,-3.912023005428146,3.6375861597263857,3.18,0.44,12.0,7
7.1,0.36,0.37,1.5686159179138452,-3.9633162998156966,3.6635616461296463,3.08,0.49,12.7,7
7.8,0.3,0.36,1.5260563034950492,-3.7297014486341915,2.995732273553991,3.06,0.66,11.9,6
6.1,0.68,0.52,0.3364722366212129,-3.2968373663379125,3.4657359027997265,3.24,0.45,12.0,6
5.2,0.34,0.37,1.824549292051046,-3.473768074496991,3.7376696182833684,3.25,0.41,12.5,6
5.6,0.28,0.4,1.8082887711792655,-3.3813947543659757,3.58351893845611,3.21,0.43,12.1,7
6.2,0.19,0.38,1.62924053973028,-3.9633162998156966,3.091042453358316,3.05,0.36,12.5,6
5.7,0.16,0.26,1.840549633397487,-3.146555163288575,3.332204510175204,3.06,0.58,9.9,6
7.6,0.17,0.46,-0.10536051565782628,-3.324236340526027,4.143134726391533,3.02,0.41,10.7,6
7.3,0.2,0.39,0.8329091229351039,-3.036554268074246,3.1780538303479458,2.94,0.35,12.0,6
6.7,0.33,0.36,1.8870696490323797,-3.170085660698769,3.5263605246161616,2.97,0.31,12.2,8
6.7,0.33,0.34,2.0149030205422647,-3.324236340526027,3.6635616461296463,2.99,0.32,12.4,8
6.9,0.36,0.35,2.151762203259462,-3.270169119255751,3.6109179126442243,3.0,0.32,12.4,8
7.8,0.21,0.34,2.4765384001174837,-3.2441936328524905,4.007333185232471,3.02,0.31,10.3,6
7.3,0.2,0.39,0.8329091229351039,-3.036554268074246,3.1780538303479458,2.94,0.35,12.0,6
5.6,0.41,0.22,1.9600947840472698,-2.995732273553991,3.784189633918261,3.3,0.4,10.5,5
7.6,0.15,0.35,1.4586150226995167,-2.9759296462578115,3.1354942159291497,3.1,0.44,9.5,6
8.5,0.2,0.4,0.09531017980432493,-3.079113882493042,3.4339872044851463,3.0,0.35,10.5,4
6.5,0.24,0.38,0.0,-3.6119184129778077,3.4339872044851463,3.24,0.36,12.3,6
8.3,0.16,0.37,2.066862759472976,-3.6888794541139363,3.6375861597263857,2.93,0.37,11.9,6
5.5,0.12,0.33,0.0,-3.270169119255751,3.1354942159291497,3.25,0.45,9.8,5
6.5,0.24,0.38,0.0,-3.6119184129778077,3.4339872044851463,3.24,0.36,12.3,6
6.2,0.1,0.41,0.0,-3.2188758248682006,2.833213344056216,3.14,0.56,11.4,7
6.5,0.21,0.4,1.9878743481543455,-3.1941832122778293,3.8918202981106265,3.21,0.43,11.0,6
8.7,0.3,0.59,0.5306282510621704,-3.079113882493042,2.302585092994046,3.06,0.56,10.8,4
6.7,0.18,0.37,0.26236426446749106,-3.6119184129778077,3.7376696182833684,3.24,0.37,12.8,7
7.0,0.17,0.36,1.8562979903656263,-2.900422093749666,3.7376696182833684,3.11,0.5,11.0,8
6.6,0.19,0.33,0.5877866649021191,-3.3524072174927233,3.7376696182833684,3.15,0.36,10.2,5
5.8,0.28,0.3,0.4054651081081644,-3.649658740960655,3.4339872044851463,3.32,0.6,12.5,7
7.6,0.24,0.44,1.33500106673234,-3.2968373663379125,3.8918202981106265,3.06,0.37,11.6,6
8.3,0.16,0.37,2.066862759472976,-3.6888794541139363,3.6375861597263857,2.93,0.37,11.9,6
5.5,0.12,0.33,0.0,-3.270169119255751,3.1354942159291497,3.25,0.45,9.8,5
5.7,0.16,0.32,0.1823215567939546,-3.324236340526027,1.9459101490553132,3.26,0.48,11.0,5
7.0,0.21,0.42,1.667706820558076,-3.2968373663379125,3.58351893845611,3.14,0.52,10.9,6
6.4,0.22,0.38,2.2082744135228043,-3.123565645063876,3.5553480614894135,2.97,0.3,11.0,7
7.9,0.34,0.44,1.8718021769015913,-3.6119184129778077,3.8501476017100584,2.96,0.37,12.5,6
6.4,0.22,0.38,2.2082744135228043,-3.123565645063876,3.5553480614894135,2.97,0.3,11.0,7
6.8,0.21,0.4,1.840549633397487,-3.4420193761824103,3.6888794541139363,3.18,0.53,12.0,7
5.2,0.31,0.36,1.62924053973028,-3.473768074496991,3.828641396489095,3.14,0.31,12.4,7
7.9,0.34,0.44,1.8718021769015913,-3.6119184129778077,3.8501476017100584,2.96,0.37,12.5,6
5.6,0.42,0.34,0.8754687373538999,-3.816712825623821,3.5263605246161616,3.22,0.38,12.8,7
6.4,0.22,0.38,2.2082744135228043,-3.123565645063876,3.5553480614894135,2.97,0.3,11.0,7
6.8,0.28,0.34,2.0149030205422647,-3.3524072174927233,3.5263605246161616,3.33,0.43,9.1,5
6.8,0.45,0.36,1.6094379124341003,-3.4112477175156566,3.332204510175204,3.11,0.4,12.4,7
6.6,0.29,0.39,1.9095425048844386,-3.473768074496991,3.091042453358316,3.15,0.8,12.9,7
